,placeLabel,placeLabelE,heritage,longitude,latitude,UNESCO,image,wikicode,wiki_links,Nbwikis,LgWiki,LgWrdContent,NbPhotos,TotalWords
107,MausolÃ©e Sidi Abdelkader,Mausoleum of Sidi Abdelkader,1,10.170263,36.79973,1,http://commons.wikimedia.org/wiki/Special:FilePath/Tunis%20Zaouiet%20Abdelkader.jpg,Q29059504,https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D9%88%D9%8A%D8%A9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B1_(%D8%AA%D9%88%D9%86%D8%B3); https://commons.wikimedia.org/wiki/Category:Zaouia_of_Sidi_Abdelkader; https://fr.wikipedia.org/wiki/Mausol%C3%A9e_Sidi_Abdelkader,3.0,https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D9%88%D9%8A%D8%A9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%82%D8%A7%D8%AF%D8%B1_(%D8%AA%D9%88%D9%86%D8%B3),155.0,6.0,19910.0
108,MosquÃ©e Bab Bhar,Mosque of Bab Bhar,1,10.175846,36.799975,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20Ez-Zraari%C3%A2%20photo%207%20%D8%AC%D8%A7%D9%85%D8%B9%20%D8%A7%D9%84%D8%B2%D8%B1%D8%A7%D8%B9%D9%8A%D8%A9.jpg,Q4837213,https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A8%D8%A7%D8%A8_%D8%A8%D8%AD%D8%B1; https://arz.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85%D8%B9_%D8%A8%D8%A7%D8%A8_%D8%A8%D8%AD%D8%B1; https://bn.wikipedia.org/wiki/%E0%A6%AC%E0%A6%BE%E0%A6%AC%E0%A7%87_%E0%A6%AC%E0%A6%BE%E0%A6%B9%E0%A6%BE%E0%A6%B0_%E0%A6%AE%E0%A6%B8%E0%A6%9C%E0%A6%BF%E0%A6%A6; https://commons.wikimedia.org/wiki/Category:Ez-Zraaria_Mosque; https://en.wikipedia.org/wiki/Bab_Bhar_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Bab_Bhar; https://it.wikipedia.org/wiki/Moschea_di_Bab_Bhar; https://tr.wikipedia.org/wiki/Bab_Bahr_Camii; https://uz.wikipedia.org/wiki/Bab_Bhar_masjidi,9.0,https://tr.wikipedia.org/wiki/Bab_Bahr_Camii,792.0,6.0,16936.0
109,CathÃ©drale Saint-Vincent-de-Paul de Tunis,Cathedral of St. Vincent de Paul,0,10.178889,36.8,0,http://commons.wikimedia.org/wiki/Special:FilePath/Cathedral%20of%20St.%20Vincent%20de%20Paul.jpg,Q2296514,https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D8%AA%D8%AF%D8%B1%D8%A7%D8%A6%D9%8A%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%8A%D8%B3_%D9%81%D9%86%D8%B3%D9%88%D9%86_%D8%AF%D9%88_%D8%A8%D9%88%D9%84_%D8%A8%D8%AA%D9%88%D9%86%D8%B3; https://arz.wikipedia.org/wiki/%D9%83%D8%A7%D8%AA%D8%AF%D8%B1%D8%A7%D8%A6%D9%8A%D8%A9_%D8%AA%D9%88%D9%86%D8%B3; https://commons.wikimedia.org/wiki/Category:Cathedral_Saint-Vincent-de-Paul_of_Tunis; https://de.wikipedia.org/wiki/Kathedrale_Hl._Vinzenz_von_Paul; https://el.wikipedia.org/wiki/%CE%9A%CE%B1%CE%B8%CE%B5%CE%B4%CF%81%CE%B9%CE%BA%CF%8C%CF%82_%CE%9D%CE%B1%CF%8C%CF%82_%CE%91%CE%B3%CE%AF%CE%BF%CF%85_%CE%92%CE%B9%CE%BA%CE%B5%CE%BD%CF%84%CE%AF%CE%BF%CF%85_%CE%BD%CF%84%CE%B5_%CE%A0%CF%89%CE%BB_(%CE%A4%CF%8D%CE%BD%CE%B9%CE%B4%CE%B1); https://en.wikipedia.org/wiki/Cathedral_of_Saint_Vincent_de_Paul; https://es.wikipedia.org/wiki/Catedral_de_San_Vicente_de_Pa%C3%BAl_(T%C3%BAnez); https://fi.wikipedia.org/wiki/St_Vincent_de_Paulin_katedraali; https://fr.wikipedia.org/wiki/Cath%C3%A9drale_Saint-Vincent-de-Paul_de_Tunis; https://id.wikipedia.org/wiki/Katedral_Tunis; https://is.wikipedia.org/wiki/D%C3%B3mkirkja_heilags_Vincent_de_Paul; https://it.wikipedia.org/wiki/Cattedrale_di_San_Vincenzo_de%27_Paoli; https://nl.wikipedia.org/wiki/Kathedraal_van_Sint-Vincent-de-Paul; https://no.wikipedia.org/wiki/St._Vincent_de_Paul-katedralen; https://pl.wikipedia.org/wiki/Katedra_%C5%9Bw._Wincentego_%C3%A0_Paulo_w_Tunisie; https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B1%D0%BE%D1%80_%D0%A1%D0%B2%D1%8F%D1%82%D0%BE%D0%B3%D0%BE_%D0%92%D0%B8%D0%BA%D0%B5%D0%BD%D1%82%D0%B8%D1%8F_%D0%B4%D0%B5_%D0%9F%D0%BE%D0%BB%D1%8F_(%D0%A2%D1%83%D0%BD%D0%B8%D1%81); https://tr.wikipedia.org/wiki/Aziz_Vincent_de_Paul_Katedrali; https://uk.wikipedia.org/wiki/%D0%9A%D0%B0%D1%84%D0%B5%D0%B4%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%B8%D0%B9_%D1%81%D0%BE%D0%B1%D0%BE%D1%80_%D1%81%D0%B2%D1%8F%D1%82%D0%BE%D0%B3%D0%BE_%D0%92%D1%96%D0%BD%D1%81%D0%B5%D0%BD%D1%82%D0%B0_(%D0%A2%D1%83%D0%BD%D1%96%D1%81); https://zh.wikipedia.org/wiki/%E5%9C%A3%E6%96%87%E7%94%9F%E4%B8%BB%E6%95%99%E5%BA%A7%E5%A0%82_(%E7%AA%81%E5%B0%BC%E6%96%AF),19.0,https://is.wikipedia.org/wiki/D%C3%B3mkirkja_heilags_Vincent_de_Paul,182.0,2.0,20092.0
110,Fondouk des FranÃ§ais,Funduk of the French,1,10.175337,36.799671,1,http://commons.wikimedia.org/wiki/Special:FilePath/Cour%20du%20Fondouk%20des%20Fran%C3%A7ais%2001.jpg,Q23681824,https://ar.wikipedia.org/wiki/%D9%81%D9%86%D8%AF%D9%82_%D8%A7%D9%84%D9%81%D8%B1%D9%86%D8%B3%D9%8A%D9%8A%D9%86; https://commons.wikimedia.org/wiki/Category:Fondouk_des_Fran%C3%A7ais; https://en.wikipedia.org/wiki/Fondouk_of_French; https://fr.wikipedia.org/wiki/Fondouk_des_Fran%C3%A7ais,4.0,https://en.wikipedia.org/wiki/Fondouk_of_French,155.0,7.0,18126.0
111,Ancien consulat d'Angleterre,Former consulate of England to Tunis,1,10.175484,36.799361,1,http://commons.wikimedia.org/wiki/Special:FilePath/Consulat%20d%E2%80%99Angleterre.JPG,Q23938044,"https://ar.wikipedia.org/wiki/%D9%82%D9%86%D8%B5%D9%84%D9%8A%D8%A9_%D8%A5%D9%86%D8%AC%D9%84%D8%AA%D8%B1%D8%A7_%D8%A7%D9%84%D9%82%D8%AF%D9%8A%D9%85%D8%A9_(%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%AA%D9%88%D9%86%D8%B3); https://ca.wikipedia.org/wiki/Antic_consolat_brit%C3%A0nic_(Tunis); https://commons.wikimedia.org/wiki/Category:Former_British_Embassy,_Tunis; https://en.wikipedia.org/wiki/Former_British_Consulate_in_Tunis; https://es.wikipedia.org/wiki/Antiguo_consulado_brit%C3%A1nico_(T%C3%BAnez); https://fr.wikipedia.org/wiki/Ancien_consulat_d%27Angleterre_(Tunis); https://pt.wikipedia.org/wiki/Antigo_Consulado_Brit%C3%A2nico_em_Tunes",7.0,https://ca.wikipedia.org/wiki/Antic_consolat_brit%C3%A0nic_(Tunis),370.0,2.0,12599.0
112,MosquÃ©e Laz,Mosque of Laz,1,10.168441,36.799467,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20El%20Laz%20photo%204%20%D9%85%D8%B3%D8%AC%D8%AF%20%D9%84%D8%A7%D8%B2.jpg,Q27978301,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D9%84%D8%A7%D8%B2; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D9%84%D8%A7%D8%B2; https://commons.wikimedia.org/wiki/Category:Laz_Mosque; https://en.wikipedia.org/wiki/Laz_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Laz; https://ka.wikipedia.org/wiki/%E1%83%9A%E1%83%90%E1%83%96%E1%83%98%E1%83%A1_%E1%83%AF%E1%83%90%E1%83%9B%E1%83%94; https://tr.wikipedia.org/wiki/Laz_Camii,7.0,https://en.wikipedia.org/wiki/Laz_Mosque,594.0,3.0,9943.0
113,MosquÃ©e El Hafsia,Mosque of El Hafsia,1,10.172,36.7982,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20El%20Hafsia%20photo1%20%D9%85%D8%B3%D8%AC%D8%AF%20%D8%A7%D9%84%D8%AD%D9%81%D8%B5%D9%8A%D8%A9.jpg,Q28074196,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%AD%D9%81%D8%B5%D9%8A%D8%A9; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%AD%D9%81%D8%B5%D9%8A%D9%87; https://ca.wikipedia.org/wiki/Mesquita_El_Hafsia; https://commons.wikimedia.org/wiki/Category:El_Hafsia_Mosque; https://en.wikipedia.org/wiki/El_Hafsia_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Hafsia,6.0,https://ca.wikipedia.org/wiki/Mesquita_El_Hafsia,388.0,5.0,12987.0
114,MosquÃ©e SaÃ¯da Adjoula,Mosque of SaÃ¯da Adjoula,1,10.169953,36.799269,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20Sa%C3%AFda%20Ajoula%20photo3%20%D9%85%D8%B3%D8%AC%D8%AF%20%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9%20%D8%B9%D8%AC%D9%88%D9%84%D8%A9.jpg,Q28035880,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D8%A9_%D8%B9%D8%AC%D9%88%D9%84%D8%A9; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%B3%D9%8A%D8%AF%D9%87_%D8%B9%D8%AC%D9%88%D9%84%D9%87; https://commons.wikimedia.org/wiki/Category:Saida_Adjoula_Mosque; https://en.wikipedia.org/wiki/Saida_Adjoula_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Sa%C3%AFda_Adjoula,5.0,https://en.wikipedia.org/wiki/Saida_Adjoula_Mosque,614.0,5.0,16144.0
115,MosquÃ©e El Fell,Mosque of El Fell,1,10.1720533,36.7991549,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mesjed%20El%20Fell.JPG,Q28460056,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D9%81%D8%A7%D9%84; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D9%81%D8%A7%D9%84; https://en.wikipedia.org/wiki/El_Fell_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Fell,4.0,https://en.wikipedia.org/wiki/El_Fell_Mosque,632.0,2.0,9545.0
116,Bab El Bhar,Bab El Bhar,1,10.175618,36.799165,1,http://commons.wikimedia.org/wiki/Special:FilePath/Bab%20El%20Bhar%2C%20Tunis.jpg,Q3033800,https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%A8%D8%AD%D8%B1_(%D8%AA%D9%88%D9%86%D8%B3); https://arz.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%A8%D8%AD%D8%B1; https://commons.wikimedia.org/wiki/Category:Bab_El_Bhar; https://en.wikipedia.org/wiki/Bab_el_Bhar; https://fa.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8%E2%80%8C%D8%A7%D9%84%D8%A8%D8%AD%D8%B1; https://fr.wikipedia.org/wiki/Bab_El_Bhar; https://nl.wikipedia.org/wiki/Bab_el_Bhar; https://tr.wikipedia.org/wiki/Bab%C3%BC%27l-Bahr; https://uk.wikipedia.org/wiki/%D0%A4%D1%80%D0%B0%D0%BD%D1%86%D1%83%D0%B7%D1%8C%D0%BA%D0%B0_%D0%B1%D1%80%D0%B0%D0%BC%D0%B0_(%D0%A2%D1%83%D0%BD%D1%96%D1%81); https://zh.wikipedia.org/wiki/%E6%B3%95%E5%85%B0%E8%A5%BF%E9%97%A8,10.0,https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%A8_%D8%A7%D9%84%D8%A8%D8%AD%D8%B1_(%D8%AA%D9%88%D9%86%D8%B3),99.0,9.0,2853.0
117,MosquÃ©e El Habibi,Mosque of El Habibi,1,10.17305556,36.79888889,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20El%20Habibi%20photo%204%20%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF%20%D8%A7%D9%84%D8%AD%D8%A8%D9%8A%D8%A8%D9%8A.jpg,Q28000308,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%AD%D8%A8%D9%8A%D8%A8%D9%8A; https://arz.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%AD%D8%A8%D9%8A%D8%A8%D9%89; https://commons.wikimedia.org/wiki/Category:El_Habibi_Mosque; https://en.wikipedia.org/wiki/El_Habibi_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Habibi,5.0,https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_El_Habibi,544.0,6.0,6042.0
118,MosquÃ©e Etarraz,Mosque of Etarraz,1,10.169847,36.798876,1,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89toile%20%C3%A0%20Six%20Branches%20sur%20la%20fa%C3%A7ade%20d%27une%20mosqu%C3%A9e.jpg,Q27987882,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%B7%D8%B1%D8%A7%D8%B2; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%B7%D8%B1%D8%A7%D8%B2; https://commons.wikimedia.org/wiki/Category:Ettaraz_Mosque; https://en.wikipedia.org/wiki/Ettarraz_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Etarraz,5.0,https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%A7%D9%84%D8%B7%D8%B1%D8%A7%D8%B2,61.0,5.0,2695.0
119,MosquÃ©e Sidi Bou Hadid,Mosque of Sidi Bou Hadid,1,10.166628,36.79899,1,http://commons.wikimedia.org/wiki/Special:FilePath/Mosqu%C3%A9e%20Sidi%20Bou%20Hadid%20photo2%20%D9%85%D8%B3%D8%AC%D8%AF%20%D8%B3%D9%8A%D8%AF%D9%8A%20%D8%A8%D9%88%D8%AD%D8%AF%D9%8A%D8%AF.jpg,Q28105375,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A8%D9%88%D8%AD%D8%AF%D9%8A%D8%AF; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%B3%D9%8A%D8%AF%D9%89_%D8%A8%D9%88%D8%AD%D8%AF%D9%8A%D8%AF; https://commons.wikimedia.org/wiki/Category:Sidi_Bou_Hadid_Mosque; https://en.wikipedia.org/wiki/Sidi_Bou_Hadid_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Sidi_Bou_Hadid,5.0,https://en.wikipedia.org/wiki/Sidi_Bou_Hadid_Mosque,646.0,6.0,6688.0
120,BibliothÃ¨que diocÃ©saine de Tunis,Diocesan Library of Tunis,0,10.17308,36.798651,0,http://commons.wikimedia.org/wiki/Special:FilePath/BIBLIOTH%C3%88QUE%20DIOC%C3%89SAINE%20TN%2003.jpg,Q28149782,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%A9_%D8%A7%D9%84%D8%A3%D8%B3%D9%82%D9%81%D9%8A%D8%A9_%D8%A8%D8%AA%D9%88%D9%86%D8%B3; https://ca.wikipedia.org/wiki/Biblioteca_diocesana_de_Tunis; https://commons.wikimedia.org/wiki/Category:Diocesan_Library_of_Tunis; https://en.wikipedia.org/wiki/Diocesan_Library_of_Tunis; https://es.wikipedia.org/wiki/Biblioteca_diocesana_de_T%C3%BAnez; https://fr.wikipedia.org/wiki/Biblioth%C3%A8que_dioc%C3%A9saine_de_Tunis; https://ha.wikipedia.org/wiki/Laburaren_Diocesan_Na_Tunisiya; https://pt.wikipedia.org/wiki/Biblioteca_diocesana_de_Tunes; https://ru.wikipedia.org/wiki/%D0%95%D0%BF%D0%B0%D1%80%D1%85%D0%B8%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D0%B1%D0%B8%D0%B1%D0%BB%D0%B8%D0%BE%D1%82%D0%B5%D0%BA%D0%B0_%D0%A2%D1%83%D0%BD%D0%B8%D1%81%D0%B0,9.0,https://ca.wikipedia.org/wiki/Biblioteca_diocesana_de_Tunis,509.0,3.0,7821.0
121,CinÃ©ma Le Palace,CinÃ©ma Le Palace,0,10.182647,36.799441,0,http://commons.wikimedia.org/wiki/Special:FilePath/TNDEV%2008.JPG,Q29024306,https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D9%86%D9%85%D8%A7_%D8%A7%D9%84%D8%A8%D8%A7%D9%84%D8%A7%D8%B3; https://commons.wikimedia.org/wiki/Category:Cin%C3%A9ma_Le_Palace_(Tunis); https://en.wikipedia.org/wiki/Cinema_Le_Palace; https://fr.wikipedia.org/wiki/Cin%C3%A9ma_Le_Palace_(Tunis); https://it.wikipedia.org/wiki/Palazzo_Cinema_di_Tunisi,5.0,https://en.wikipedia.org/wiki/Cinema_Le_Palace,233.0,3.0,8663.0
122,Anciennes casernes de la mÃ©dina de Tunis,Old barracks of the medina of Tunis,1,10.17368,36.798497,0,http://commons.wikimedia.org/wiki/Special:FilePath/Immeuble%20dit%20%C2%AB%20Kichlet%20Sidi%20Ameur%20%C2%BB%2003.jpg,Q22683432,https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D9%85%D8%A9_%D8%A7%D9%84%D8%AB%D9%83%D9%86%D8%A7%D8%AA_%D8%A7%D9%84%D9%82%D8%AF%D9%8A%D9%85%D8%A9_%D9%81%D9%8A_%D9%85%D8%AF%D9%8A%D9%86%D8%A9_%D8%AA%D9%88%D9%86%D8%B3_%D8%A7%D9%84%D8%B9%D8%AA%D9%8A%D9%82%D8%A9; https://commons.wikimedia.org/wiki/Category:Kichlet_Sidi_Ameur; https://fr.wikipedia.org/wiki/Anciennes_casernes_de_la_m%C3%A9dina_de_Tunis,3.0,https://fr.wikipedia.org/wiki/Anciennes_casernes_de_la_m%C3%A9dina_de_Tunis,801.0,16.0,5498.0
123,MosquÃ©e Hammouda-Pacha,Hammouda Pacha Mosque,1,10.17083333,36.79833333,0,http://commons.wikimedia.org/wiki/Special:FilePath/Minaret%20Hammouda.JPG,Q1584879,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%AD%D9%85%D9%88%D8%AF%D8%A9_%D8%A8%D8%A7%D8%B4%D8%A7; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%AD%D9%85%D9%88%D8%AF%D9%87_%D8%A8%D8%A7%D8%B4%D8%A7; https://bn.wikipedia.org/wiki/%E0%A6%B9%E0%A6%BE%E0%A6%AE%E0%A6%A6%E0%A7%8C%E0%A6%A6%E0%A6%BE_%E0%A6%AA%E0%A6%BE%E0%A6%9A%E0%A6%BE_%E0%A6%AE%E0%A6%B8%E0%A6%9C%E0%A6%BF%E0%A6%A6; https://ca.wikipedia.org/wiki/Mesquita_d%27Hammuda_Paix%C3%A0; https://commons.wikimedia.org/wiki/Category:Hammouda_Pacha_Mosque; https://en.wikipedia.org/wiki/Hammouda_Pacha_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_Hammouda-Pacha; https://ha.wikipedia.org/wiki/Masallacin_Hammouda_Pacha; https://it.wikipedia.org/wiki/Moschea_di_Hammouda_Pacha; https://mrj.wikipedia.org/wiki/%D0%A5%D0%B0%D0%BC%D0%BC%D1%83%D0%B4%D0%B0_%D0%9F%D0%B0%D1%88%D0%B0_%D0%BC%D0%B5%D1%87%D0%B5%D1%82%D1%8C; https://no.wikipedia.org/wiki/Hammouda_Pasjas_mosk%C3%A9; https://rw.wikipedia.org/wiki/Umusigiti_wa_Hammouda_Pacha; https://sv.wikipedia.org/wiki/Hammouda_Pachas_mosk%C3%A9; https://tr.wikipedia.org/wiki/Hammuda_Pa%C5%9Fa_Camii; https://uz.wikipedia.org/wiki/Hammouda_Pacha_masjidi,15.0,https://ca.wikipedia.org/wiki/Mesquita_d%27Hammuda_Paix%C3%A0,321.0,4.0,2978.0
124,Midhat al Sultan,Midhat al Sultan,1,10.171177,36.7977,1,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D9%8A%D8%B6%D8%A9%20%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86.JPG,Q28481526,https://ar.wikipedia.org/wiki/%D9%85%D9%8A%D8%B6%D8%A3%D8%A9_%D8%A7%D9%84%D8%B3%D9%84%D8%B7%D8%A7%D9%86; https://commons.wikimedia.org/wiki/Category:Midha_es-Soltane; https://fr.wikipedia.org/wiki/Midhat_al_Sultan,3.0,https://fr.wikipedia.org/wiki/Midhat_al_Sultan,81.0,3.0,5603.0
125,Souk de la Commission,Souk of the Commission,1,10.175232,36.79827,1,http://commons.wikimedia.org/wiki/Special:FilePath/Rue%20Commission%20Tunis.JPG,Q12248971,https://en.wikipedia.org/wiki/Souk_de_la_Commission; https://fr.wikipedia.org/wiki/Souk_de_la_Commission,2.0,https://en.wikipedia.org/wiki/Souk_de_la_Commission,358.0,3.0,6378.0
126,MosquÃ©e du Petit Pacha,Mosque of  Petit Pacha,1,10.169368,36.797897,1,http://commons.wikimedia.org/wiki/Special:FilePath/Plaque%20indiquant%20la%20mosqu%C3%A9e%20de%20Hamouda%20Pacha%20husseinite.jpg,Q28033672,https://ar.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%AD%D9%85%D9%88%D8%AF%D8%A9_%D8%A8%D8%A7%D8%B4%D8%A7_%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86%D9%8A; https://arz.wikipedia.org/wiki/%D9%85%D8%B3%D8%AC%D8%AF_%D8%AD%D9%85%D9%88%D8%AF%D9%87_%D8%A8%D8%A7%D8%B4%D8%A7_%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86%D9%89; https://en.wikipedia.org/wiki/Little_Pacha_Mosque; https://fr.wikipedia.org/wiki/Mosqu%C3%A9e_du_Petit_Pacha; https://tr.wikipedia.org/wiki/K%C3%BC%C3%A7%C3%BCk_Pa%C5%9Fa_Camii,5.0,https://tr.wikipedia.org/wiki/K%C3%BC%C3%A7%C3%BCk_Pa%C5%9Fa_Camii,770.0,2.0,7148.0
127,MausolÃ©e Sidi Ben Arous,Mausoleum of Sidi Ben Arous,1,10.17066,36.79763,1,http://commons.wikimedia.org/wiki/Special:FilePath/Sidi%20ben%20arous6.jpg,Q3301824,https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D9%88%D9%8A%D8%A9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A3%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%B9%D8%B1%D9%88%D8%B3; https://commons.wikimedia.org/wiki/Category:Zaouia_of_Sidi_Ben_Arous; https://fr.wikipedia.org/wiki/Mausol%C3%A9e_Sidi_Ben_Arous,3.0,https://ar.wikipedia.org/wiki/%D8%B2%D8%A7%D9%88%D9%8A%D8%A9_%D8%B3%D9%8A%D8%AF%D9%8A_%D8%A3%D8%AD%D9%85%D8%AF_%D8%A8%D9%86_%D8%B9%D8%B1%D9%88%D8%B3,164.0,10.0,7312.0
128,Souk El Attarine,Souk El Attarine,1,10.171109,36.797662,1,http://commons.wikimedia.org/wiki/Special:FilePath/Tunis%20souk4.JPG,Q12217367,https://ar.wikipedia.org/wiki/%D8%B3%D9%88%D9%82_%D8%A7%D9%84%D8%B9%D8%B7%D8%A7%D8%B1%D9%8A%D9%86_(%D8%AA%D9%88%D9%86%D8%B3); https://commons.wikimedia.org/wiki/Category:Souk_El_Attarine; https://en.wikipedia.org/wiki/Souk_El_Attarine; https://fr.wikipedia.org/wiki/Souk_El_Attarine; https://ja.wikipedia.org/wiki/%E3%82%B9%E3%83%BC%E3%82%AF%E3%83%BB%E3%82%A8%E3%83%AB%E3%83%BB%E3%82%A2%E3%83%83%E3%82%BF%E3%83%AA%E3%83%BC%E3%83%B3; https://nl.wikipedia.org/wiki/Souk_el-Attarine; https://tr.wikipedia.org/wiki/Sevk%C3%BC%27l-Attarin,7.0,https://fr.wikipedia.org/wiki/Souk_El_Attarine,584.0,8.0,2657.0
129,Souk El Fekka,Souk El Fekka,1,10.171707,36.797628,1,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AA%D8%A7%D8%AC%D8%B1%20%D9%88%20%D8%AD%D8%B1%D9%8A%D9%81%D8%A9.jpg,Q21705967,https://ar.wikipedia.org/wiki/%D8%B3%D9%88%D9%82_%D8%A7%D9%84%D9%81%D9%83%D8%A9; https://commons.wikimedia.org/wiki/Category:Souk_El_Fekka; https://en.wikipedia.org/wiki/Souk_El_Fekka; https://fr.wikipedia.org/wiki/Souk_El_Fekka; https://nl.wikipedia.org/wiki/Souk_el-Fekka,5.0,https://en.wikipedia.org/wiki/Souk_El_Fekka,408.0,2.0,2352.0
